"","Column","Row","RefNumber","Name.Append","Name","ID","ControlType","TopHit","Correct.Accession.number","Accession","Probe","blast2go.Seq.Description","NCBI.Accession.name","Gene","Gene.Code","Probe.Group","Modified.Probe.Group","Function","FC","Species.Detail","Species.Group","X","X.1","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CUST_460_PI426227486",82,35,2443,"222798364_EZ026752.1","222798364_EZ026752.1_6-1264","CUST_460_PI426227486","FALSE","gi|222798364_EZ026752.1_6-1264","EZ026752.1","EZ026752.1","EZ026752","serine hydroxymethyltransferase 2","Serine hydroxymethyltransferase","Serine hydroxymethyltransferase","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0.617786576976604,0.446683533250681,1.43644473145762,0.190327834040351,0.806112033616342,-4.9113117336799
"CUST_351_PI426227498",79,86,2828,"222779076_EZ007747.1","222779076_EZ007747.1_43-1498","CUST_351_PI426227498","FALSE","gi|222779076_EZ007747.1_43-1498","EZ007747.1","EZ007747.1","EZ007747","jagged 1","Protein jagged-1 (Jag1","Protein jagged-1 (Jag1","","signal transduction","cell fate_multicellular organismal development","signaling","MF","Acropora millepora","coral",NA,NA,-0.617992176201703,1.09605132520935,-1.43603455933094,0.190440655883798,0.806112033616342,-4.91178365955615
"CUST_25_PI426266349",63,36,5477,"222545310_EZ001500.1","222545310_EZ001500.1_657-995","CUST_25_PI426266349","FALSE","gi|222545310_EZ001500.1_657-995","EZ001500.1","EZ001500.1","EZ001500","ubiquitin protein ligase","E3 ubiquitin-protein ligase - Suppressor of deltex (Su(dx))","E3 ubiquitin-protein ligase - Suppressor of deltex (Su(dx))","","protein ubiquitination","metal ion binding","immune response","MF","Acropora millepora","coral",NA,NA,0.541094590632927,0.297774927889936,1.43583741113728,0.190494904490098,0.806112033616342,-4.91201046392405
"CUST_1170_PI426227498",91,112,847,"222792017_EZ020405.1","222792017_EZ020405.1_78-1568","CUST_1170_PI426227498","FALSE","gi|222792017_EZ020405.1_78-1568","EZ020405.1","EZ020405.1","EZ020405","adenylate kinase 1","Adenylate kinase isoenzyme 1 (AK1)","Adenylate kinase isoenzyme 1 (AK1)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.533201290870269,0.789050227947188,-1.43493765906281,0.190742660025812,0.806112033616342,-4.91304535069085
"CUST_31_PI426265159",93,135,589,"222779360_EZ008031.1","222779360_EZ008031.1_115-996","CUST_31_PI426265159","FALSE","gi|222779360_EZ008031.1_115-996","EZ008031.1","EZ008031.1","EZ008031","adenosine kinase","Adenosine kinase (Adk)","Adenosine kinase (Adk)","","metabolism-mixed","(revisit)","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.683705876111599,0.486094731325782,-1.43476322902326,0.190790724047764,0.806112033616342,-4.91324593843379
"CUST_189_PI426232940",23,35,12119,"288950271_GQ501342.1","288950271_GQ501342.1_22-492","CUST_189_PI426232940","FALSE","gi|288950271_GQ501342.1_22-492","GQ501342.1","GQ501342.1","GQ501342","cytochrome c oxidase subunit I (cox1)","cytochrome c oxidase subunit I (cox1)","cytochrome c oxidase subunit I (MT-CO1)","","ETC","respiration","cellular respiration","NCF","Symbiodinium sp.","zooxanthellae",NA,NA,-0.333009751465446,5.65070913976967,-1.43447948250927,0.190868933023249,0.806112033616342,-4.91357220800262
"CUST_49_PI426246032",72,79,4061,"222798016_EZ026404.1","222798016_EZ026404.1_34-741","CUST_49_PI426246032","FALSE","gi|222798016_EZ026404.1_34-741","EZ026404.1","EZ026404.1","EZ026404","dna primase large subunit","DNA primase large subunit (Prim2)","DNA primase large subunit (Prim2)","","DNA replication_repair_unwind","DNA binding","DNA replication","NCF","Acropora millepora","coral",NA,NA,-0.462905542012129,0.279749440482098,-1.4337780676765,0.191062385612058,0.806112033616342,-4.91437859070816
"CUST_8_PI426244589",50,79,7669,"222546129_EZ002319.1","222546129_EZ002319.1_181-1224","CUST_8_PI426244589","FALSE","gi|222546129_EZ002319.1_181-1224","EZ002319.1","EZ002319.1","EZ002319","laminin b2","Laminin subunit alpha (LanA)","Laminin subunit alpha (LanA)","","adhesion_celljunction","(revisit)","signaling","NCF","Acropora millepora","coral",NA,NA,-0.58735777038357,0.817326427836005,-1.43309494174074,0.191250960865266,0.806112033616342,-4.91516374464379
"CUST_78_PI426265159",41,55,9157,"222784423_EZ013079.1","222784423_EZ013079.1_446-664","CUST_78_PI426265159","FALSE","gi|222784423_EZ013079.1_446-664","EZ013079.1","EZ013079.1","EZ013079","dehydrogenase reductase sdr family member 4","Dehydrogenase/reductase SDR family member 4 (DHRS4)","Dehydrogenase/reductase SDR family member 4 (DHRS4)","","metabolism-mixed","(revisit)","metabolism","MF","Acropora millepora","coral",NA,NA,-0.552572337572339,0.477944373409588,-1.44722562416239,0.187383608054154,0.805475676374746,-4.89888203847061
"CUST_241_PI426227486",63,80,5455,"222783791_EZ012451.1","222783791_EZ012451.1_8-789","CUST_241_PI426227486","FALSE","gi|222783791_EZ012451.1_8-789","EZ012451.1","EZ012451.1","EZ012451","dihydroxy-3-keto-5-methylthiopentene dioxygenase","1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (Adi1","1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (Adi1","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0.586972852260786,9.00610345644898,1.44945046979954,0.186781065807273,0.803724586200993,-4.89631080821199
"CUST_87_PI426227486",58,157,6318,"222550847_EZ006760.1","222550847_EZ006760.1_4-243","CUST_87_PI426227486","FALSE","gi|222550847_EZ006760.1_4-243","EZ006760.1","EZ006760.1","EZ006760","shroom family member 4","Shroom4 (Shroom4","Shroom4 (Shroom4","","misc","cytoskeleton","growth and development","NCF","Acropora millepora","coral",NA,NA,0.625466634455991,0.576503097186951,1.45067648232565,0.186449767930713,0.803343965885159,-4.89489302908434
"CUST_123_PI426266271",89,16,1223,"222784918_EZ013552.1","222784918_EZ013552.1_708-824","CUST_123_PI426266271","FALSE","gi|222784918_EZ013552.1_708-824","EZ013552.1","EZ013552.1","EZ013552","dead (asp-glu-ala-asp) box polypeptide 56","Probable ATP-dependent RNA helicase DDX56 (DDX56)","DEAD (Asp-Glu-Ala-Asp) box helicase","","nucleic acid binding","RNA binding_mRNA processing","transcription","NCF","Acropora millepora","coral",NA,NA,-0.574744954962147,0.301314123668197,-1.45049961042108,0.186497530691164,0.803343965885159,-4.89509760534795
"CUST_40_PI426227884",77,88,3155,"222782932_EZ011603.1","222782932_EZ011603.1_98-1249","CUST_40_PI426227884","FALSE","gi|222782932_EZ011603.1_98-1249","EZ011603.1","EZ011603.1","EZ011603","malate dehydrogenase nad","malate dehydrogenase 1B","malate dehydrogenase 1B","","metabolism-mixed","TCA cycle","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.516716563445902,0.334653455103145,-1.45403712132172,0.185544319379144,0.800913529563223,-4.89100350480644
"CUST_63_PI426246032",61,135,5837,"222787354_EZ015826.1","222787354_EZ015826.1_18-718","CUST_63_PI426246032","FALSE","gi|222787354_EZ015826.1_18-718","EZ015826.1","EZ015826.1","EZ015826","dna primase small subunit","DNA primase small subunit (pri1)","DNA primase small subunit (pri1)","","DNA replication_repair_unwind","DNA binding","DNA replication","NCF","Acropora millepora","coral",NA,NA,-0.793331436091708,0.545586250762948,-1.45507175559147,0.185266348731169,0.80055280595483,-4.88980509256104
"CUST_3_PI426266308",84,55,2105,"222545292_EZ001482.1","222545292_EZ001482.1_1769-1990","CUST_3_PI426266308","FALSE","gi|222545292_EZ001482.1_1769-1990","EZ001482.1","EZ001482.1","EZ001482","e3 ubiquitin protein ligase","E3 ubiquitin-protein ligase Bre1 (Bre1)","E3 ubiquitin-protein ligase Bre1 (Bre1)","","protein ubiquitination","histone binding_activation of Hox genes","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0.776629738086958,0.418948755441265,1.45587722170147,0.185050204204203,0.800458761463139,-4.88887181554325
"CUST_1219_PI426227498",89,94,1184,"222796367_EZ024755.1","222796367_EZ024755.1_152-367","CUST_1219_PI426227498","FALSE","gi|222796367_EZ024755.1_152-367","EZ024755.1","EZ024755.1","EZ024755","protein tyrosine receptor d","Receptor-type tyrosine phosphatase delta (PTPRD","Receptor-type tyrosine phosphatase delta (PTPRD","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.525834231836628,0.476674662439557,1.46815931969336,0.181782040653337,0.799046815709645,-4.87460747395709
"CUST_281_PI426227498",87,64,1527,"222550275_EZ006188.1","222550275_EZ006188.1_58-231","CUST_281_PI426227498","FALSE","gi|222550275_EZ006188.1_58-231","EZ006188.1","EZ006188.1","EZ006188","myeloid lymphoid or mixed-lineage leukemia (trithorax drosophila) translocated 4","Afadin (MLLT4)","Afadin (MLLT4)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.71191222062561,0.287469474774611,1.4675055057596,0.181954709733255,0.799046815709645,-4.87536837641272
"CUST_108_PI426264540",60,107,6015,"222793544_EZ021932.1","222793544_EZ021932.1_190-501","CUST_108_PI426264540","FALSE","gi|222793544_EZ021932.1_190-501","EZ021932.1","EZ021932.1","EZ021932","a chain phosphoinositide-specific phospholipase c-delta1 from rat complexed with inositol- -trisphosphate","1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase delta-1 (Plcd1)","1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase delta-1 (Plcd1)","","calcium ion binding","inflammation_apoptosis_redox","signaling","MF","Acropora millepora","coral",NA,NA,-0.729790647176284,0.745248786872042,-1.46626670452083,0.182282272396499,0.799046815709645,-4.87680960036736
"CUST_868_PI426227498",71,83,4223,"222785286_EZ013920.1","222785286_EZ013920.1_1248-1967","CUST_868_PI426227498","FALSE","gi|222785286_EZ013920.1_1248-1967","EZ013920.1","EZ013920.1","EZ013920","fas-associated factor 1","FAS-associated factor 1 (FAF1)","FAS-associated factor 1 (FAF1)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.574744954962147,0.297204211077044,-1.46544414788947,0.182500062494603,0.799046815709645,-4.87776621606496
"CUST_94_PI426227495",96,143,93,"222803011_EZ031399.1","222803011_EZ031399.1_25-600","CUST_94_PI426227495","FALSE","gi|222803011_EZ031399.1_25-600","EZ031399.1","EZ031399.1","EZ031399","ribosomal protein l23a","60S ribosomal protein L23a (Rpl23a)","60S ribosomal protein L23a (Rpl23a)","","ribosomal","(revisit)","translation","NCF","Acropora millepora","coral",NA,NA,0.614752941808818,0.518664050755163,1.46469895568052,0.182697568936756,0.799046815709645,-4.87863261824154
"CUST_114_PI426266615",30,24,10895,"AF245689_270_304","AF245689_270_304","CUST_114_PI426266615","FALSE","","AF245689","AF245689.1","AF245689","","homeodomain protein cnox-2 (cnox-2)","homeodomain protein cnox-2 (cnox-2)","","growth and development","(revisit)","growth and development","NCF","Acropora millepora","coral",NA,NA,-0.612546740757153,0.384225316599092,-1.46416114011008,0.182840230453272,0.799046815709645,-4.87925777063183
"CUST_839_PI426227498",96,120,23,"222785069_EZ013703.1","222785069_EZ013703.1_38-496","CUST_839_PI426227498","FALSE","gi|222785069_EZ013703.1_38-496","EZ013703.1","EZ013703.1","EZ013703","vav 3 oncogene","Guanine nucleotide exchange factor VAV3 (Vav3)","Guanine nucleotide exchange factor VAV3 (Vav3)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.712113532253556,0.651424226768171,1.46332505755309,0.183062207764972,0.799046815709645,-4.8802293893341
"CUST_121_PI426227893",95,52,221,"222784675_EZ013315.1","222784675_EZ013315.1_474-761","CUST_121_PI426227893","FALSE","gi|222784675_EZ013315.1_474-761","EZ013315.1","EZ013315.1","EZ013315","transducin-like enhancer protein 3-like","Transducin-like enhancer protein 3 (Tle3","Transducin-like enhancer protein 3 (Tle3","","transcription regulation","(revisit)","transcription","NCF","Acropora millepora","coral",NA,NA,0.483580961920323,0.573900535725057,1.46272585585748,0.183221441666866,0.799046815709645,-4.88092554932705
"CUST_33_PI426226825",85,1,1968,"222785609_EZ014121.1","222785609_EZ014121.1_86-853","CUST_33_PI426226825","FALSE","gi|222785609_EZ014121.1_86-853","EZ014121.1","EZ014121.1","EZ014121","programmed cell death 6 interacting protein","Programmed cell death 6-interacting protein (Pdcd6ip)","Programmed cell death 6-interacting protein (Pdcd6ip)","","apoptosis","apoptosis","regulation of apoptosis","MF","Acropora millepora","coral",NA,NA,-0.849918599398962,0.623694595201892,-1.46242693231444,0.183300924766013,0.799046815709645,-4.88127278699157
"CUST_102_PI426227495",83,96,2167,"222803034_EZ031422.1","222803034_EZ031422.1_86-244","CUST_102_PI426227495","FALSE","gi|222803034_EZ031422.1_86-244","EZ031422.1","EZ031422.1","EZ031422","ribosomal protein s3","40S ribosomal protein S3 (Rps3)","40S ribosomal protein S3 (Rps3)","","ribosomal","(revisit)","translation","NCF","Acropora millepora","coral",NA,NA,-0.481440040160599,3.88724110836269,-1.46110771544411,0.183652068667395,0.799046815709645,-4.88280478377299
"CUST_208_PI426226825",67,159,4841,"222784709_EZ013347.1","222784709_EZ013347.1_11-1409","CUST_208_PI426226825","FALSE","gi|222784709_EZ013347.1_11-1409","EZ013347.1","EZ013347.1","EZ013347","apoptosis antagonizing transcription factor","Protein AATF (Aatf)","Protein AATF (Aatf)","","apoptosis","cell adhesion_response to DNA damage","regulation of apoptosis","MF","Acropora millepora","coral",NA,NA,-0.766423699472693,0.741854317687314,-1.46101021264706,0.183678045341227,0.799046815709645,-4.88291798447867
"CUST_63_PI426227884",42,124,8877,"222785253_EZ013887.1","222785253_EZ013887.1_964-1080","CUST_63_PI426227884","FALSE","gi|222785253_EZ013887.1_964-1080","EZ013887.1","EZ013887.1","EZ013887","2-oxoglutarate dehydrogenase","2-oxoglutarate dehydrogenase E1 component-like","2-oxoglutarate dehydrogenase E1 component-like","","glycolysis","TCA cycle","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.580906912669348,0.363220341992397,-1.4603144618735,0.183863502130068,0.799046815709645,-4.8837256365703
"CUST_3_PI426227884",52,65,7348,"222547296_EZ003209.1","222547296_EZ003209.1_11-226","CUST_3_PI426227884","FALSE","gi|222547296_EZ003209.1_11-226","EZ003209.1","EZ003209.1","EZ003209","succinate dehydrogenase","Succinate dehydrogenase","Succinate dehydrogenase","","TCA cycle","energy production","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.749399284581669,0.566674980264204,-1.45999518220497,0.183948663968488,0.799046815709645,-4.88409620056969
"CUST_1042_PI426227498",84,60,2021,"222787573_EZ016045.1","222787573_EZ016045.1_67-177","CUST_1042_PI426227498","FALSE","gi|222787573_EZ016045.1_67-177","EZ016045.1","EZ016045.1","EZ016045","g protein beta 5 subunit","Guanine nucleotide-binding protein subunit beta-5 (GNB5)","Guanine nucleotide-binding protein subunit beta-5 (GNB5)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.575681048906164,0.235834987514851,1.45930353174583,0.184133269185591,0.799046815709645,-4.8848988025215
"CUST_200_PI426264540",46,23,8353,"222800597_EZ028985.1","222800597_EZ028985.1_144-1218","CUST_200_PI426264540","FALSE","gi|222800597_EZ028985.1_144-1218","EZ028985.1","EZ028985.1","EZ028985","cytosolic phospholipase a2","Cytosolic phospholipase A2 (PLA2G4A)","Cytosolic phospholipase A2 (PLA2G4A)","","calcium ion binding","inflammation_apoptosis_redox","signaling","MF","Acropora millepora","coral",NA,NA,-0.741088975629784,0.521198136653063,-1.45828418839193,0.184405638107895,0.799046815709645,-4.88608130255449
"CUST_788_PI426227498",72,41,4080,"222784673_EZ013313.1","222784673_EZ013313.1_32-951","CUST_788_PI426227498","FALSE","gi|222784673_EZ013313.1_32-951","EZ013313.1","EZ013313.1","EZ013313","dual specificity phosphatase 12","Dual specificity protein phosphatase 12 (Dusp12)","Dual specificity protein phosphatase 12 (Dusp12)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.476319212632436,0.284779566964713,-1.45797363154339,0.184488690267027,0.799046815709645,-4.8864414815442
"CUST_266_PI426227498",68,103,4705,"222550081_EZ005994.1","222550081_EZ005994.1_67-252","CUST_266_PI426227498","FALSE","gi|222550081_EZ005994.1_67-252","EZ005994.1","EZ005994.1","EZ005994","adenylate cyclase 8","Adenylate cyclase type 8 (ADCY8)","Adenylate cyclase type 8 (ADCY8)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.752663406001014,0.462353908575154,-1.45782013269578,0.184529752729449,0.799046815709645,-4.88661949231206
"CUST_1394_PI426227498",96,85,122,"222801268_EZ029656.1","222801268_EZ029656.1_145-1074","CUST_1394_PI426227498","FALSE","gi|222801268_EZ029656.1_145-1074","EZ029656.1","EZ029656.1","EZ029656","g protein-coupled receptor 143","G-protein coupled receptor 143 (GPR143)","G-protein coupled receptor 143 (GPR143)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.503625538824625,0.270534430025473,-1.47332204442338,0.180423718723507,0.797213303416491,-4.86859300043176
"CUST_709_PI426227498",68,75,4719,"222783885_EZ012545.1","222783885_EZ012545.1_9-1244","CUST_709_PI426227498","FALSE","gi|222783885_EZ012545.1_9-1244","EZ012545.1","EZ012545.1","EZ012545","rhotekin","Rhotekin (RTKN)","Rhotekin (RTKN)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.503625538824625,0.270534430025473,-1.47332204442338,0.180423718723507,0.797213303416491,-4.86859300043176
"CUST_57_PI426227884",93,147,583,"222785253_EZ013887.1","222785253_EZ013887.1_8-130","CUST_57_PI426227884","FALSE","gi|222785253_EZ013887.1_8-130","EZ013887.1","EZ013887.1","EZ013887","2-oxoglutarate dehydrogenase","2-oxoglutarate dehydrogenase E1 component-like","2-oxoglutarate dehydrogenase E1 component-like","","glycolysis","TCA cycle","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.666065951248336,0.341689457006436,-1.47264796052266,0.180600555439914,0.797213303416491,-4.86937891259724
"CUST_183_PI426226825",66,131,5019,"222779736_EZ008407.1","222779736_EZ008407.1_60-227","CUST_183_PI426226825","FALSE","gi|222779736_EZ008407.1_60-227","EZ008407.1","EZ008407.1","EZ008407","zinc fyve domain containing 26","Zinc finger FYVE domain-containing protein 26 (ZFYVE26","Zinc finger FYVE domain-containing protein 26 (ZFYVE26","","apoptosis","cell cycle_apoptosis","DNA repair","SR","Acropora millepora","coral",NA,NA,-0.724425872924096,0.549568068207705,-1.47251366682125,0.18063580404744,0.797213303416491,-4.86953546305977
"CUST_857_PI426227498",95,144,175,"222785152_EZ013786.1","222785152_EZ013786.1_87-1367","CUST_857_PI426227498","FALSE","gi|222785152_EZ013786.1_87-1367","EZ013786.1","EZ013786.1","EZ013786","nemo like kinase","Serine/threonine kinase NLK (NLK","Serine/threonine kinase NLK (NLK","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.546966895941756,0.885151478837424,1.47198270498255,0.18077522791095,0.797213303416491,-4.87015435025655
"CUST_152_PI426266615",96,64,51,"AY500892_1204_1238","AY500892_1204_1238","CUST_152_PI426266615","FALSE","","AY500892","AY500892.1","AY500892","","mitochondrial 60 kDa heat shock protein mRNA","mitochondrial 60 kDa heat shock protein mRNA","","protein modification","(revisit)","molecular chaperone","SR","Anemonia viridis","anemone",NA,NA,-0.586636226158929,0.426668590847071,-1.47183033422464,0.180815256287276,0.797213303416491,-4.87033193182936
"CUST_13_PI426246029",94,19,483,"222549852_EZ005765.1","222549852_EZ005765.1_41-247","CUST_13_PI426246029","FALSE","gi|222549852_EZ005765.1_41-247","EZ005765.1","EZ005765.1","EZ005765","esterase 1","Liver carboxylesterase 1 (CES1)","Liver carboxylesterase 1 (CES1)","","digestion_storage","response to toxin","response to xenobiotic","SR","Acropora millepora","coral",NA,NA,-0.736277424903953,0.424134209156676,-1.51674397863207,0.169354205221378,0.795393016568604,-4.81758519949688
"CUST_6_PI426246035",69,56,4483,"222792020_EZ020408.1","222792020_EZ020408.1_658-960","CUST_6_PI426246035","FALSE","gi|222792020_EZ020408.1_658-960","EZ020408.1","EZ020408.1","EZ020408","fructose- -bisphosphatase 1","Fructose-1,6-bisphosphatase 1 (FBP1)","Fructose-1,6-bisphosphatase 1 (FBP1)","","gluconeogenesis","(revisit)","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.462905542012129,0.43536956254556,-1.5148788119373,0.169816841508419,0.795393016568604,-4.81979139170157
"CUST_1306_PI426227498",91,67,951,"222798760_EZ027148.1","222798760_EZ027148.1_61-209","CUST_1306_PI426227498","FALSE","gi|222798760_EZ027148.1_61-209","EZ027148.1","EZ027148.1","EZ027148","receptor protein tyrosine phosphatase","Tyrosine phosphatase 99A (Ptp99A","Tyrosine phosphatase 99A (Ptp99A","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.503625538824625,0.329744320870166,-1.51374575060165,0.170098442202648,0.795393016568604,-4.82113096820916
"CUST_808_PI426227498",71,4,4181,"222785020_EZ013654.1","222785020_EZ013654.1_1407-1526","CUST_808_PI426227498","FALSE","gi|222785020_EZ013654.1_1407-1526","EZ013654.1","EZ013654.1","EZ013654","dual adaptor of phosphotyrosine and 3-phosphoinositides","Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide (Dapp1)","Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide (Dapp1)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.644664617675174,0.462244402026732,-1.51227040118437,0.170465742731401,0.795393016568604,-4.82287447819888
"CUST_767_PI426227498",95,51,303,"222784433_EZ013087.1","222784433_EZ013087.1_50-964","CUST_767_PI426227498","FALSE","gi|222784433_EZ013087.1_50-964","EZ013087.1","EZ013087.1","EZ013087","serine threonine-protein kinase 17a","Serine/threonine-protein kinase 17A","Serine/threonine-protein kinase 17A","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.467687526503552,0.808821419770008,1.51080226796486,0.170831955875339,0.795393016568604,-4.82460862661745
"CUST_103_PI426226825",55,65,6856,"222784498_EZ013148.1","222784498_EZ013148.1_99-458","CUST_103_PI426226825","FALSE","gi|222784498_EZ013148.1_99-458","EZ013148.1","EZ013148.1","EZ013148","homeodomain-interacting protein kinase 2","Homeodomain-interacting protein kinase 2 (HIPK2)","Homeodomain-interacting protein kinase 2 (HIPK2)","","apoptosis","DNA damage response_signal transduction","regulation of apoptosis","MF","Acropora millepora","coral",NA,NA,0.402715445176617,4.42282788802973,1.50893997280379,0.171297508663492,0.795393016568604,-4.82680715697109
"CUST_23_PI426226915",54,85,7010,"163638929_EU303108.1","163638929_EU303108.1_7-291","CUST_23_PI426226915","FALSE","gi|163638929_EU303108.1_7-291","EU303108.1","EU303108.1","EU303108","beta tubulin","beta tubulin","beta tubulin","","cytoskeletal","cell motility_cytokinesis_signaling","cytoskeletal organization","MF","Colpophyllia natans","coral",NA,NA,-0.352313288540381,7.51217173874795,-1.50806611256267,0.171516357365969,0.795393016568604,-4.82783832838949
"CUST_242_PI426266615",94,5,490,"GST_cont(10A)_138_17","GST_cont(10A)_138_173","CUST_242_PI426266615","FALSE","","GST_cont(10A)","JK845949.1","JK845949","","Dystonin (DST)","Dystonin (DST)","","cytoskeletal","cell adhesion_cell motility_wounding","cytoskeletal organization","MF","Montastraea cavernosa","coral",NA,NA,-0.683060584113539,0.601442068529886,-1.50728852774549,0.171711306516965,0.795393016568604,-4.82875564379912
"CUST_210_PI426266615",45,164,8365,"DQ309536_113_147","DQ309536_113_147","CUST_210_PI426266615","FALSE","","DQ309536","DQ309536.1","DQ309536","","ATP synthase, H+ transporting, mitochondrial F0, subunit D complex-like (ATP5H)","ATP synthase, H+ transporting, mitochondrial F0, subunit D complex-like (ATP5H)","","ETC","ion transport","cellular respiration","NCF","Anthopleura elegantissima","anemone",NA,NA,-0.641092539590762,0.578754288667081,-1.50584241870277,0.172074392450577,0.795393016568604,-4.83046099107081
"CUST_25_PI426265162",88,156,1317,"222784850_EZ013484.1","222784850_EZ013484.1_32-247","CUST_25_PI426265162","FALSE","gi|222784850_EZ013484.1_32-247","EZ013484.1","EZ013484.1","EZ013484","copper homeostasis protein cutc homolog","Copper homeostasis protein cutC homolog (CUTC)","Copper homeostasis protein cutC homolog (CUTC)","","metal ion homeostasis","(revisit)","metal ion binding","MF","Acropora millepora","coral",NA,NA,-0.516716563445902,0.312188492981599,-1.50554739908232,0.172148550121125,0.795393016568604,-4.83080879774072
"CUST_97_PI426264540",50,114,7570,"222799525_EZ027913.1","222799525_EZ027913.1_62-976","CUST_97_PI426264540","FALSE","gi|222799525_EZ027913.1_62-976","EZ027913.1","EZ027913.1","EZ027913","inositol -trisphosphate 3-kinase b","Inositol-trisphosphate 3-kinase B (Itpkb)","Inositol-trisphosphate 3-kinase B (Itpkb)","","cell surface signaling","MAPK cascade","signaling","MF","Acropora millepora","coral",NA,NA,0.575681048906164,0.473859899891195,1.50524050834207,0.172225722286609,0.795393016568604,-4.83117056362086
"CUST_192_PI426266615",56,67,6691,"Dk(C)A2_113_147","Dk(C)A2_113_147","CUST_192_PI426266615","FALSE","","Dk(C)A2","JK822209.1","Dk(C)A2","","iron-binding proteins (transferrins)","iron-binding proteins (transferrins)","","immune response","(revisit)","immune response","MF","Montastraea cavernosa","coral",NA,NA,0.707453372536815,0.384807907070474,1.50480769735131,0.172334611834187,0.795393016568604,-4.83168070317125
"CUST_12_PI426247733",79,47,2929,"222801713_EZ030101.1","222801713_EZ030101.1_1420-1581","CUST_12_PI426247733","FALSE","gi|222801713_EZ030101.1_1420-1581","EZ030101.1","EZ030101.1","EZ030101","lim homeobox protein","LIM/homeobox protein Lhx1 (lhx1","LIM/homeobox protein Lhx1 (lhx1","","homeobox","DNA binding","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0.776629738086958,0.337273902475026,1.50469975375171,0.172361778669107,0.795393016568604,-4.83180792123148
"CUST_946_PI426227498",69,104,4459,"222785786_EZ014268.1","222785786_EZ014268.1_130-405","CUST_946_PI426227498","FALSE","gi|222785786_EZ014268.1_130-405","EZ014268.1","EZ014268.1","EZ014268","tnf receptor-associated factor 6","TNF receptor-associated factor 6 (TRAF6)","TNF receptor-associated factor 6 (TRAF6)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.420292205491292,0.357704211714859,-1.50418162993418,0.172492231726897,0.795393016568604,-4.83241849822187
"CUST_1395_PI426227498",55,38,6788,"222801268_EZ029656.1","222801268_EZ029656.1_145-1074","CUST_1395_PI426227498","FALSE","gi|222801268_EZ029656.1_145-1074","EZ029656.1","EZ029656.1","EZ029656","g protein-coupled receptor 143","G-protein coupled receptor 143 (GPR143)","G-protein coupled receptor 143 (GPR143)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.571547470698165,0.534779215919202,1.50406720190814,0.172521054349096,0.795393016568604,-4.83255333047783
"CUST_108_PI426266349",82,139,2391,"222785263_EZ013897.1","222785263_EZ013897.1_109-309","CUST_108_PI426266349","FALSE","gi|222785263_EZ013897.1_109-309","EZ013897.1","EZ013897.1","EZ013897","e3 ubiquitin-protein ligase hectd1","E3 ubiquitin-protein ligase HECTD1 (HECTD1)","E3 ubiquitin-protein ligase HECTD1 (HECTD1)","","protein ubiquitination","transferase","protein modification","MF","Acropora millepora","coral",NA,NA,0.575681048906164,0.26946003584993,1.50379841993477,0.172588773342014,0.795393016568604,-4.8328700201973
